   TIME     MODE     Q              P     KINETIC      POTENTIAL          TOTAL
  623.0000  L 1      1.886941  0.129138   0.00897      -56.52984      -56.52087
  623.2500  L 1      1.919116  0.128120   0.00889      -56.52976      -56.52087
  623.5000  L 1      1.950931  0.126273   0.00874      -56.52961      -56.52087
  623.7500  L 1      1.982187  0.123646   0.00855      -56.52942      -56.52087
  624.0000  L 1      2.012694  0.120295   0.00833      -56.52920      -56.52087
  624.2500  L 1      2.042280  0.116290   0.00811      -56.52898      -56.52087
  624.5000  L 1      2.070790  0.111704   0.00791      -56.52879      -56.52087
  624.7500  L 1      2.098090  0.106621   0.00775      -56.52863      -56.52087
  625.0000  L 1      2.124066  0.101128   0.00764      -56.52851      -56.52087
  625.2500  L 1      2.148627  0.095315   0.00758      -56.52845      -56.52087
  625.5000  L 1      2.171705  0.089277   0.00756      -56.52844      -56.52087
  625.7500  L 1      2.193255  0.083112   0.00759      -56.52846      -56.52087
  626.0000  L 1      2.213258  0.076918   0.00763      -56.52850      -56.52087
  626.2500  L 1      2.231720  0.070794   0.00768      -56.52855      -56.52087
  626.5000  L 1      2.248670  0.064842   0.00771      -56.52858      -56.52087
  626.7500  L 1      2.264162  0.059156   0.00770      -56.52857      -56.52087
  627.0000  L 1      2.278277  0.053831   0.00762      -56.52849      -56.52087
  627.2500  L 1      2.291115  0.048953   0.00745      -56.52832      -56.52087
  627.5000  L 1      2.302796  0.044597   0.00718      -56.52806      -56.52087
  627.7500  L 1      2.313461  0.040826   0.00681      -56.52768      -56.52087
  628.0000  L 1      2.323261  0.037684   0.00633      -56.52720      -56.52087
  628.2500  L 1      2.332356  0.035197   0.00574      -56.52662      -56.52087
  628.5000  L 1      2.340912  0.033363   0.00508      -56.52596      -56.52087
  628.7500  L 1      2.349089  0.032158   0.00437      -56.52524      -56.52087
  629.0000  L 1      2.357037  0.031527   0.00364      -56.52451      -56.52087
  629.2500  L 1      2.364892  0.031389   0.00292      -56.52380      -56.52087
  629.5000  L 1      2.372762  0.031635   0.00226      -56.52313      -56.52087
  629.7500  L 1      2.380728  0.032136   0.00169      -56.52256      -56.52087
  630.0000  L 1      2.388837  0.032746   0.00122      -56.52209      -56.52087
  630.2500  L 1      2.397097  0.033309   0.00089      -56.52176      -56.52087
  630.5000  L 1      2.405475  0.033667   0.00068      -56.52155      -56.52087
  630.7500  L 1      2.413900  0.033667   0.00061      -56.52148      -56.52087
  631.0000  L 1      2.422267  0.033174   0.00064      -56.52151      -56.52087
  631.2500  L 1      2.430436  0.032067   0.00077      -56.52164      -56.52087
  631.5000  L 1      2.438240  0.030246   0.00096      -56.52183      -56.52087
  631.7500  L 1      2.445493  0.027639   0.00119      -56.52207      -56.52087
  632.0000  L 1      2.451990  0.024203   0.00144      -56.52232      -56.52087
  632.2500  L 1      2.457523  0.019923   0.00169      -56.52256      -56.52087
  632.5000  L 1      2.461882  0.014810   0.00192      -56.52280      -56.52087
  632.7500  L 1      2.464862  0.008900   0.00213      -56.52301      -56.52087
  633.0000  L 1      2.466271  0.002251   0.00232      -56.52319      -56.52087
  633.2500  L 1      2.465933 -0.005064   0.00249      -56.52337      -56.52087
  633.5000  L 1      2.463692 -0.012954   0.00266      -56.52354      -56.52087
  633.7500  L 1      2.459417 -0.021322   0.00284      -56.52371      -56.52087
  634.0000  L 1      2.453001 -0.030059   0.00304      -56.52391      -56.52087
  634.2500  L 1      2.444367 -0.039053   0.00327      -56.52414      -56.52087
  634.5000  L 1      2.433463 -0.048187   0.00355      -56.52442      -56.52087
  634.7500  L 1      2.420271 -0.057346   0.00389      -56.52476      -56.52087
  635.0000  L 1      2.404799 -0.066410   0.00428      -56.52516      -56.52087
  635.2500  L 1      2.387084 -0.075265   0.00474      -56.52561      -56.52087
  635.5000  L 1      2.367194 -0.083797   0.00525      -56.52612      -56.52087
  635.7500  L 1      2.345222 -0.091895   0.00580      -56.52668      -56.52087
  636.0000  L 1      2.321291 -0.099454   0.00639      -56.52726      -56.52087
  636.2500  L 1      2.295549 -0.106375   0.00698      -56.52785      -56.52087
  636.5000  L 1      2.268165 -0.112565   0.00756      -56.52844      -56.52087
  636.7500  L 1      2.239334 -0.117943   0.00811      -56.52898      -56.52087
  637.0000  L 1      2.209268 -0.122436   0.00860      -56.52947      -56.52087
  637.2500  L 1      2.178195 -0.125987   0.00901      -56.52989      -56.52087
  637.5000  L 1      2.146357 -0.128556   0.00933      -56.53020      -56.52087
  637.7500  L 1      2.114002 -0.130120   0.00954      -56.53041      -56.52087
  638.0000  L 1      2.081381 -0.130679   0.00964      -56.53051      -56.52087
  638.2500  L 1      2.048744 -0.130255   0.00964      -56.53051      -56.52087
  638.5000  L 1      2.016332 -0.128894   0.00954      -56.53041      -56.52087
  638.7500  L 1      1.984370 -0.126667   0.00937      -56.53024      -56.52087
  639.0000  L 1      1.953064 -0.123668   0.00914      -56.53002      -56.52087
  639.2500  L 1      1.922591 -0.120014   0.00890      -56.52977      -56.52087
  639.5000  L 1      1.893101 -0.115837   0.00865      -56.52952      -56.52087
  639.7500  L 1      1.864704 -0.111283   0.00843      -56.52930      -56.52087
  640.0000  L 1      1.837478 -0.106504   0.00824      -56.52912      -56.52087
  640.2500  L 1      1.811458 -0.101654   0.00810      -56.52897      -56.52087
  640.5000  L 1      1.786644 -0.096878   0.00800      -56.52887      -56.52087
  640.7500  L 1      1.763001 -0.092309   0.00793      -56.52881      -56.52087
  641.0000  L 1      1.740463 -0.088063   0.00788      -56.52875      -56.52087
  641.2500  L 1      1.718936 -0.084234   0.00782      -56.52869      -56.52087
  641.5000  L 1      1.698306 -0.080895   0.00773      -56.52860      -56.52087
  641.7500  L 1      1.678445 -0.078091   0.00759      -56.52846      -56.52087
  642.0000  L 1      1.659215 -0.075848   0.00740      -56.52827      -56.52087
  642.2500  L 1      1.640476 -0.074168   0.00714      -56.52801      -56.52087
  642.5000  L 1      1.622087 -0.073037   0.00681      -56.52769      -56.52087
  642.7500  L 1      1.603916 -0.072425   0.00644      -56.52731      -56.52087
  643.0000  L 1      1.585837 -0.072287   0.00602      -56.52690      -56.52087
  643.2500  L 1      1.567739 -0.072570   0.00559      -56.52646      -56.52087
  643.5000  L 1      1.549523 -0.073214   0.00516      -56.52603      -56.52087
  643.7500  L 1      1.531108 -0.074154   0.00475      -56.52562      -56.52087
  644.0000  L 1      1.512428 -0.075322   0.00439      -56.52526      -56.52087
  644.2500  L 1      1.493435 -0.076648   0.00409      -56.52496      -56.52087
  644.5000  L 1      1.474097 -0.078061   0.00386      -56.52473      -56.52087
  644.7500  L 1      1.454403 -0.079494   0.00371      -56.52459      -56.52087
  645.0000  L 1      1.434355 -0.080878   0.00364      -56.52452      -56.52087
  645.2500  L 1      1.413973 -0.082150   0.00364      -56.52451      -56.52087
  645.5000  L 1      1.393294 -0.083249   0.00370      -56.52457      -56.52087
  645.7500  L 1      1.372368 -0.084118   0.00379      -56.52466      -56.52087
  646.0000  L 1      1.351259 -0.084707   0.00390      -56.52477      -56.52087
  646.2500  L 1      1.330042 -0.084972   0.00400      -56.52487      -56.52087
  646.5000  L 1      1.308804 -0.084877   0.00406      -56.52494      -56.52087
  646.7500  L 1      1.287636 -0.084398   0.00408      -56.52495      -56.52087
  647.0000  L 1      1.266639 -0.083518   0.00404      -56.52491      -56.52087
  647.2500  L 1      1.245912 -0.082237   0.00392      -56.52479      -56.52087
  647.5000  L 1      1.225555 -0.080566   0.00374      -56.52461      -56.52087
  647.7500  L 1      1.205661 -0.078530   0.00350      -56.52437      -56.52087
  648.0000  L 1      1.186318 -0.076171   0.00323      -56.52410      -56.52087
  648.2500  L 1      1.167600 -0.073543   0.00294      -56.52381      -56.52087
  648.5000  L 1      1.149566 -0.070710   0.00267      -56.52355      -56.52087
  648.7500  L 1      1.132258 -0.067749   0.00245      -56.52333      -56.52087
  649.0000  L 1      1.115696 -0.064744   0.00230      -56.52317      -56.52087
  649.2500  L 1      1.099883 -0.061780   0.00223      -56.52310      -56.52087
  649.5000  L 1      1.084796 -0.058944   0.00225      -56.52312      -56.52087
  649.7500  L 1      1.070393 -0.056318   0.00234      -56.52322      -56.52087
  650.0000  L 1      1.056613 -0.053976   0.00250      -56.52338      -56.52087
  650.2500  L 1      1.043377 -0.051981   0.00270      -56.52358      -56.52087
  650.5000  L 1      1.030591 -0.050378   0.00292      -56.52379      -56.52087
  650.7500  L 1      1.018153 -0.049203   0.00311      -56.52399      -56.52087
  651.0000  L 1      1.005954 -0.048474   0.00327      -56.52414      -56.52087
  651.2500  L 1      0.993881 -0.048194   0.00336      -56.52424      -56.52087
  651.5000  L 1      0.981822 -0.048358   0.00339      -56.52427      -56.52087
  651.7500  L 1      0.969668 -0.048945   0.00335      -56.52422      -56.52087
  652.0000  L 1      0.957318 -0.049930   0.00325      -56.52412      -56.52087
  652.2500  L 1      0.944675 -0.051275   0.00309      -56.52397      -56.52087
  652.5000  L 1      0.931655 -0.052944   0.00291      -56.52379      -56.52087
  652.7500  L 1      0.918182 -0.054890   0.00273      -56.52360      -56.52087
  653.0000  L 1      0.904191 -0.057070   0.00256      -56.52344      -56.52087
  653.2500  L 1      0.889632 -0.059437   0.00244      -56.52331      -56.52087
  653.5000  L 1      0.874462 -0.061944   0.00237      -56.52324      -56.52087
  653.7500  L 1      0.858652 -0.064547   0.00237      -56.52324      -56.52087
  654.0000  L 1      0.842184 -0.067203   0.00245      -56.52332      -56.52087
  654.2500  L 1      0.825050 -0.069871   0.00260      -56.52348      -56.52087
  654.5000  L 1      0.807251 -0.072513   0.00283      -56.52370      -56.52087
  654.7500  L 1      0.788798 -0.075097   0.00310      -56.52398      -56.52087
  655.0000  L 1      0.769710 -0.077591   0.00342      -56.52429      -56.52087
  655.2500  L 1      0.750012 -0.079973   0.00375      -56.52462      -56.52087
  655.5000  L 1      0.729735 -0.082222   0.00407      -56.52495      -56.52087
  655.7500  L 1      0.708914 -0.084326   0.00437      -56.52524      -56.52087
  656.0000  L 1      0.687585 -0.086280   0.00462      -56.52550      -56.52087
  656.2500  L 1      0.665788 -0.088083   0.00482      -56.52569      -56.52087
  656.5000  L 1      0.643557 -0.089744   0.00495      -56.52582      -56.52087
  656.7500  L 1      0.620928 -0.091277   0.00502      -56.52590      -56.52087
  657.0000  L 1      0.597929 -0.092702   0.00505      -56.52592      -56.52087
  657.2500  L 1      0.574585 -0.094045   0.00505      -56.52592      -56.52087
  657.5000  L 1      0.550912 -0.095335   0.00504      -56.52592      -56.52087
  657.7500  L 1      0.526921 -0.096602   0.00506      -56.52593      -56.52087
  658.0000  L 1      0.502612 -0.097877   0.00512      -56.52600      -56.52087
  658.2500  L 1      0.477980 -0.099187   0.00525      -56.52612      -56.52087
  658.5000  L 1      0.453013 -0.100558   0.00546      -56.52633      -56.52087
  658.7500  L 1      0.427694 -0.102006   0.00574      -56.52662      -56.52087
  659.0000  L 1      0.402002 -0.103543   0.00610      -56.52697      -56.52087
  659.2500  L 1      0.375915 -0.105170   0.00651      -56.52738      -56.52087
  659.5000  L 1      0.349410 -0.106881   0.00695      -56.52782      -56.52087
  659.7500  L 1      0.322469 -0.108659   0.00739      -56.52826      -56.52087
  660.0000  L 1      0.295077 -0.110482   0.00780      -56.52867      -56.52087
  660.2500  L 1      0.267228 -0.112319   0.00816      -56.52903      -56.52087
  660.5000  L 1      0.238920 -0.114137   0.00845      -56.52932      -56.52087
  660.7500  L 1      0.210165 -0.115898   0.00865      -56.52953      -56.52087
  661.0000  L 1      0.180981 -0.117563   0.00877      -56.52965      -56.52087
  661.2500  L 1      0.151396 -0.119095   0.00882      -56.52969      -56.52087
  661.5000  L 1      0.121449 -0.120454   0.00879      -56.52966      -56.52087
  661.7500  L 1      0.091187 -0.121607   0.00870      -56.52958      -56.52087
  662.0000  L 1      0.060666 -0.122519   0.00858      -56.52946      -56.52087
  662.2500  L 1      0.029950 -0.123163   0.00845      -56.52932      -56.52087
  662.5000  L 1     -0.000890 -0.123513   0.00831      -56.52919      -56.52087
  662.7500  L 1     -0.031779 -0.123547   0.00819      -56.52907      -56.52087
  663.0000  L 1     -0.062636 -0.123249   0.00810      -56.52898      -56.52087
  663.2500  L 1     -0.093375 -0.122607   0.00804      -56.52892      -56.52087
  663.5000  L 1     -0.123910 -0.121613   0.00802      -56.52889      -56.52087
  663.7500  L 1     -0.154152 -0.120263   0.00802      -56.52890      -56.52087
  664.0000  L 1     -0.184011 -0.118559   0.00805      -56.52892      -56.52087
  664.2500  L 1     -0.213402 -0.116507   0.00808      -56.52895      -56.52087
  664.5000  L 1     -0.242236 -0.114117   0.00809      -56.52897      -56.52087
  664.7500  L 1     -0.270433 -0.111405   0.00808      -56.52895      -56.52087
  665.0000  L 1     -0.297913 -0.108389   0.00802      -56.52889      -56.52087
  665.2500  L 1     -0.324604 -0.105092   0.00789      -56.52876      -56.52087
  665.5000  L 1     -0.350437 -0.101536   0.00767      -56.52854      -56.52087
  665.7500  L 1     -0.375352 -0.097749   0.00736      -56.52823      -56.52087
  666.0000  L 1     -0.399293 -0.093756   0.00695      -56.52783      -56.52087
  666.2500  L 1     -0.422214 -0.089581   0.00645      -56.52733      -56.52087
  666.5000  L 1     -0.444069 -0.085246   0.00587      -56.52674      -56.52087
  666.7500  L 1     -0.464823 -0.080767   0.00522      -56.52610      -56.52087
  667.0000  L 1     -0.484440 -0.076156   0.00454      -56.52541      -56.52087
  667.2500  L 1     -0.502889 -0.071419   0.00383      -56.52471      -56.52087
  667.5000  L 1     -0.520138 -0.066554   0.00315      -56.52402      -56.52087
  667.7500  L 1     -0.536153 -0.061554   0.00251      -56.52339      -56.52087
  668.0000  L 1     -0.550901 -0.056406   0.00195      -56.52282      -56.52087
  668.2500  L 1     -0.564342 -0.051093   0.00148      -56.52235      -56.52087
  668.5000  L 1     -0.576432 -0.045594   0.00112      -56.52199      -56.52087
  668.7500  L 1     -0.587122 -0.039890   0.00086      -56.52174      -56.52087
  669.0000  L 1     -0.596359 -0.033966   0.00071      -56.52159      -56.52087
  669.2500  L 1     -0.604085 -0.027808   0.00066      -56.52154      -56.52087
  669.5000  L 1     -0.610242 -0.021409   0.00069      -56.52157      -56.52087
  669.7500  L 1     -0.614769 -0.014767   0.00079      -56.52166      -56.52087
  670.0000  L 1     -0.617606 -0.007888   0.00092      -56.52180      -56.52087
  670.2500  L 1     -0.618694 -0.000786   0.00109      -56.52196      -56.52087
  670.5000  L 1     -0.617983  0.006512   0.00127      -56.52215      -56.52087
  670.7500  L 1     -0.615425  0.013976   0.00146      -56.52234      -56.52087
